,time,education,difficulty
35091,75.333,1.0,
35092,114.844,1.0,1.0
35093,28.101999999999997,1.0,1.0
35094,51.652,1.0,1.0
35095,19.332,1.0,1.0
35096,187.885,2.0,1.0
35097,418.575,2.0,1.0
35098,521.005,2.0,1.0
35099,173.86900000000003,1.0,1.0
35100,616.673,2.0,1.0
35101,357.17400000000004,2.0,1.0
35102,514.38,3.0,1.0
35103,309.874,1.0,1.0
35104,130.795,3.0,1.0
35105,114.546,3.0,1.0
35106,195.984,2.0,1.0
35107,426.098,2.0,2.0
35108,121.863,3.0,1.0
35109,296.711,3.0,2.0
35110,338.832,3.0,2.0
35111,225.03400000000002,3.0,2.0
35112,287.862,,
35113,3258.742,,
35114,412.142,,
35115,64.807,,
35116,70.85,,
35117,55.998999999999995,,
35118,81.081,,
35119,216.615,,
35120,178.475,,
35121,241.91400000000002,,
35122,89.792,,
35123,121.366,,
35124,157.248,,
35125,506.8,,
35126,29.935,,
35127,350.67800000000005,,
35128,609.919,,
35129,1109.442,,
35130,342.379,,
35131,1568.589,,
35132,124.059,,
35133,43.881,,
35134,97.012,,
35135,44.201,,
35136,193.516,,
35137,105.42,,
35138,48.038999999999994,,
35139,151.679,,
35140,32.763000000000005,,
35141,147.05100000000002,,
35142,277.97700000000003,,
35143,701.434,2.0,1.0
35144,198.426,,
35145,25.566999999999997,,
35146,138.63299999999998,,
35147,148.216,,
35148,146.787,,
35149,72.354,,
35150,53.911,,
35151,42.536,,
35152,66.44800000000001,,
35153,32.607,,
35154,117.48299999999999,,
35155,597.322,,
35156,444.20300000000003,,
35157,103.59,1.0,1.0
35158,432.039,2.0,2.0
35159,398.869,3.0,1.0
35160,1772.776,4.0,3.0
35161,273.184,2.0,2.0
35162,131.082,3.0,2.0
35163,199.551,2.0,2.0
35164,280.94599999999997,2.0,2.0
35165,95.698,2.0,2.0
35166,516.113,3.0,2.0
35167,158.628,3.0,2.0
35168,860.9639999999999,3.0,2.0
35169,1948.0810000000001,3.0,3.0
35170,1323.66,3.0,3.0
35171,364.733,3.0,2.0
35172,393.028,3.0,2.0
35173,636.339,3.0,3.0
35174,1226.113,3.0,3.0
35175,789.052,,
35176,200.352,,
35177,1159.2930000000001,4.0,3.0
35178,394.905,4.0,3.0
35179,1128.502,4.0,3.0
35180,758.622,4.0,4.0
35181,1278.88,4.0,3.0
35182,446.97,4.0,3.0
35183,2400.681,3.0,4.0
35184,1285.374,4.0,3.0
35185,671.85,3.0,3.0
35186,721.492,3.0,2.0
35187,43.015,3.0,3.0
35188,414.709,2.0,2.0
35189,632.337,3.0,2.0
35190,225.512,3.0,3.0
35191,1623.95,3.0,2.0
35192,2252.525,4.0,3.0
35193,2180.8320000000003,4.0,3.0
35194,2561.96,4.0,3.0
35195,2105.591,3.0,2.0
35196,1885.5079999999998,4.0,2.0
35197,601.143,3.0,3.0
35198,,1.0,2.0
35199,6482.274,4.0,4.0
35200,373.0,,
35201,224.668,,
35202,241.28900000000002,,
35203,27.105999999999998,,
35204,64.383,,
35205,12.205,,
35206,1916.207,,
35207,1574.454,,
35208,3299.5959999999995,,
35209,413.44,1.0,1.0
35210,768.826,2.0,1.0
35211,1461.6689999999999,1.0,2.0
35212,262.203,1.0,1.0
35213,207.095,2.0,1.0
35214,172.78799999999998,,1.0
35215,1108.559,2.0,2.0
35216,500.18300000000005,2.0,2.0
35217,1851.799,1.0,2.0
35218,,,
35219,2052.55,2.0,2.0
35220,3238.105,2.0,3.0
35221,1054.097,1.0,1.0
35222,4807.431,,
35223,10054.278,,
35224,235.703,1.0,1.0
35225,556.0269999999999,1.0,1.0
35226,754.8389999999999,1.0,1.0
35227,66.572,1.0,1.0
35228,223.391,1.0,1.0
35229,1035.226,1.0,1.0
35230,1192.29,2.0,2.0
35231,3500.28,2.0,2.0
35232,,,
35233,1236.237,,
35234,1108.068,,
35235,3466.0209999999997,2.0,3.0
35236,48.132,1.0,1.0
35237,826.691,1.0,1.0
35238,,,
35239,,,
35240,,,
35241,,,
35242,371.037,,
35243,452.781,1.0,1.0
35244,587.658,,
35245,1070.856,,
35246,2933.198,2.0,2.0
35247,946.592,1.0,1.0
35248,5.957000000000001,2.0,2.0
35249,3981.8309999999997,2.0,2.0
35250,580.47,2.0,2.0
35251,1769.335,2.0,2.0
35252,464.61300000000006,1.0,1.0
35253,164.05599999999998,1.0,1.0
35254,1986.283,2.0,2.0
35255,1150.267,2.0,2.0
35256,,,
35257,,,
35258,,,
35259,,,
35260,,,
35261,,,
35262,,,
35263,,,
35264,,,
35265,,,
35266,,,
35267,,,
35268,,,
35269,,,
35270,,,
35271,,,
35272,,,
35273,,,
35274,,,
35275,,,
35276,,,
35277,,,
35278,,,
35279,,,
35280,,,
35281,,,
35282,,,
35283,,,
35284,,,
35285,,,
35286,,,
35287,,,
35288,,,
35289,,,
35290,,,
35291,,,
35292,,,
35293,,,
35294,,,
35295,,,
35296,,,
35297,,,
35298,,,
35299,,,
35300,,,
35301,,,
35302,,,
35303,,,
35304,,,
35305,,,
35306,,,
35307,,,
35308,,,
35309,,,
35310,334.285,2.0,1.0
35311,153.671,2.0,1.0
35312,926.566,2.0,1.0
35313,123.561,,
35314,523.754,,
35315,93.59,,
35316,403.111,,
35317,803.438,,
35318,2194.313,,
35319,610.387,,
35320,478.202,,
35321,1499.674,,
35322,1019.814,,
35323,477.115,,
35324,275.876,,
35325,505.851,,
35326,571.992,,
35327,2145.759,2.0,2.0
35328,340.221,2.0,1.0
35329,1063.322,2.0,2.0
35330,5506.762,2.0,4.0
35331,1843.293,,
35332,1022.306,,
35333,8770.076,,
35334,447.028,,
35335,194.12400000000002,,
35336,231.422,,
35337,137.93200000000002,,
35338,142.374,,
35339,598.559,,
35340,747.904,,
35341,669.4069999999999,2.0,2.0
35342,684.783,2.0,2.0
35343,1208.942,2.0,2.0
35344,499.68699999999995,3.0,2.0
35345,2048.854,3.0,3.0
35346,134.975,2.0,2.0
35347,506.48900000000003,2.0,2.0
35348,2158.923,2.0,2.0
35349,9192.473,4.0,4.0
35350,2859.223,,
35351,23601.305,,
35352,451.486,2.0,1.0
35353,183.305,1.0,1.0
35354,416.462,2.0,2.0
35355,542.2230000000001,2.0,2.0
35356,358.075,2.0,2.0
35357,661.3430000000001,2.0,2.0
35358,403.69699999999995,2.0,2.0
35359,3196.387,2.0,2.0
35360,793.704,2.0,2.0
35361,766.188,2.0,2.0
35362,519.678,2.0,2.0
35363,628.951,2.0,2.0
35364,739.59,2.0,2.0
35365,533.278,2.0,2.0
35366,1799.7979999999998,2.0,2.0
35367,837.5889999999999,2.0,2.0
35368,829.423,3.0,2.0
35369,100.541,2.0,2.0
35370,203.795,1.0,1.0
35371,197.326,2.0,1.0
35372,181.56900000000002,2.0,1.0
35373,249.07299999999998,2.0,2.0
35374,1487.155,2.0,2.0
35375,1568.525,2.0,2.0
35376,1468.432,2.0,2.0
35377,747.904,3.0,3.0
35378,9606.527,3.0,3.0
35379,2472.784,2.0,2.0
35380,36272.342000000004,4.0,4.0
35381,372.19300000000004,,
35382,273.935,,
35383,466.108,,
35384,1035.2089999999998,,
35385,522.9630000000001,,
35386,1946.069,,
35387,890.365,,
35388,337.897,,
35389,4683.005999999999,,
35390,5887.854,,
35391,962.4019999999999,,
35392,6243.27,,
35393,7899.048000000001,3.0,3.0
35394,23001.285,4.0,4.0
35395,9960.543,3.0,3.0
35396,2237.346,3.0,3.0
35397,7545.734,3.0,3.0
35398,1199.472,2.0,2.0
35399,5649.133000000001,,
35400,13152.69,,
35401,3771.1290000000004,3.0,3.0
35402,3613.772,2.0,2.0
35403,2571.126,3.0,3.0
35404,3531.348,3.0,3.0
35405,8215.31,,
35406,3865.683,,
35407,1737.444,2.0,2.0
35408,733.7660000000001,3.0,3.0
35409,1900.275,3.0,3.0
35410,456.92800000000005,2.0,2.0
35411,2782.8920000000003,,
35412,12244.988000000001,4.0,4.0
35413,27437.867000000002,4.0,4.0
35414,29798.521,4.0,4.0
35415,15772.601,3.0,3.0
35416,27424.487999999998,4.0,4.0
35417,,,
35418,,1.0,1.0
35419,,,
35420,982.421,,
35421,768.452,,
35422,493.101,,
35423,247.737,,
35424,795.0319999999999,,
35425,78.35600000000001,,
35426,146.025,,
35427,459.73900000000003,,
35428,505.454,,
35429,179.68099999999998,,
35430,1232.805,,
35431,620.164,,
35432,378.085,,
35433,2639.196,,
35434,114.432,,
35435,251.642,,
35436,118.698,,
35437,1559.876,,
35438,237.02599999999998,,
35439,1465.932,,
35440,2197.821,,
35441,2080.5,,
35442,949.1160000000001,,
35443,5803.394,4.0,2.0
35444,903.935,,
35445,693.6360000000001,,
35446,1094.72,,
35447,385.75199999999995,,
35448,859.9630000000001,,
35449,1079.701,,
35450,1483.476,,
35451,2152.843,,
35452,250.18400000000003,,
35453,1307.0819999999999,,
35454,881.432,,
35455,3148.448,,
35456,24.295,,
35457,315.712,,
35458,538.781,,
35459,2534.124,,
35460,1575.5970000000002,,
35461,7388.816,,
35462,81.316,,
35463,169.637,,
35464,254.243,,
35465,391.885,,
35466,657.283,,
35467,164.50400000000002,,
35468,179.188,,
35469,576.215,,
35470,201.862,,
35471,610.515,,
35472,,,
35473,,,
35474,,,
35475,,,
35476,833.325,,
35477,957.832,,
35478,,,
35479,,,
35480,,,
35481,,,
35482,,,
35483,,,
35484,,,
35485,,,
35486,,,
35487,,,
35488,,,
35489,,,
35490,,,
35491,,,
35492,,,
35493,,,
35494,,,
35495,,,
35496,,,
35497,,,
35498,,,
35499,,,
35500,,,
35501,,,
35502,,,
35503,,,
35504,,,
35505,,,
35506,,,
35507,,,
35508,,,
35509,,,
35510,,,
35511,,,
35512,,,
35513,,,
35514,,,
35515,,,
35516,,,
35517,,,
35518,,,
35519,,,
35520,,,
35521,,,
35522,,,
35523,,,
35524,,,
35525,,,
35526,,,
35527,,,
35528,,,
35529,,,
35530,413.462,,
35531,830.9939999999999,,
35532,260.269,,
35533,132.811,,
35534,825.515,,
35535,228.34400000000002,,
35536,609.798,2.0,1.0
35537,873.815,2.0,1.0
35538,1100.255,2.0,1.0
35539,1017.79,2.0,1.0
35540,438.36400000000003,2.0,1.0
35541,957.069,2.0,1.0
35542,505.67199999999997,2.0,1.0
35543,1491.6870000000001,2.0,1.0
35544,252.543,2.0,1.0
35545,674.086,2.0,1.0
35546,813.0089999999999,2.0,1.0
35547,1305.379,2.0,1.0
35548,194.28900000000002,2.0,1.0
35549,675.3380000000001,2.0,1.0
35550,2423.744,2.0,1.0
35551,400.14599999999996,2.0,1.0
35552,647.876,2.0,1.0
35553,5661.811,2.0,1.0
35554,349.19199999999995,,
35555,481.916,,
35556,298.699,,
35557,96.075,,
35558,552.512,2.0,1.0
35559,543.874,,
35560,1323.471,,
35561,836.6560000000001,2.0,1.0
35562,542.009,2.0,1.0
35563,1949.5829999999999,,
35564,802.5369999999999,2.0,1.0
35565,1872.796,2.0,1.0
35566,60.07899999999999,,
35567,673.8489999999999,,
35568,1419.5179999999998,,
35569,3202.324,,
35570,1693.086,,
35571,4334.8820000000005,,
35572,112.639,2.0,1.0
35573,734.586,2.0,1.0
35574,358.894,2.0,1.0
35575,317.83799999999997,2.0,1.0
35576,253.25900000000001,2.0,1.0
35577,495.93199999999996,2.0,1.0
35578,320.757,2.0,1.0
35579,487.529,2.0,1.0
35580,217.77,2.0,1.0
35581,570.302,2.0,1.0
35582,378.99300000000005,2.0,1.0
35583,370.145,2.0,1.0
35584,614.114,2.0,1.0
35585,871.2130000000001,,
35586,1882.511,,
35587,744.808,,
35588,690.6439999999999,,
35589,447.25800000000004,,
35590,771.307,,
35591,557.203,2.0,1.0
35592,421.23199999999997,,
35593,570.828,2.0,1.0
35594,745.303,2.0,1.0
35595,1384.5839999999998,2.0,1.0
35596,845.648,2.0,1.0
35597,594.0419999999999,2.0,1.0
35598,1072.683,2.0,1.0
35599,2250.0879999999997,2.0,1.0
35600,4455.446,2.0,1.0
35601,291.263,2.0,1.0
35602,285.465,2.0,1.0
35603,354.616,2.0,1.0
35604,561.161,2.0,1.0
35605,577.0980000000001,2.0,1.0
35606,1251.022,2.0,1.0
35607,1133.261,2.0,1.0
35608,2104.185,2.0,1.0
35609,5180.8240000000005,,
35610,2690.187,2.0,1.0
35611,826.42,2.0,1.0
35612,1103.49,2.0,1.0
35613,6291.859,2.0,1.0
35614,6294.175,,
35615,4952.358,,
35616,872.182,,
35617,2966.158,2.0,1.0
35618,1939.9279999999999,2.0,1.0
35619,1813.9370000000001,2.0,1.0
35620,1854.3529999999998,2.0,1.0
35621,2685.388,,
35622,4042.386,,
35623,7413.276,,
35624,6536.982,,
35625,2452.959,2.0,1.0
35626,3497.7729999999997,2.0,1.0
35627,142.94799999999998,2.0,1.0
35628,215.28400000000002,2.0,1.0
35629,1412.503,2.0,1.0
35630,311.348,2.0,1.0
35631,2581.436,2.0,1.0
35632,3519.9359999999997,2.0,1.0
35633,9741.476999999999,2.0,1.0
35634,9355.860999999999,,
35635,3197.784,2.0,1.0
35636,3970.44,2.0,1.0
35637,2310.002,2.0,1.0
35638,,1.0,1.0
35639,20447.803,2.0,2.0
35640,45.141000000000005,,1.0
35641,16.660999999999998,,1.0
35642,106.15100000000001,,1.0
35643,65.878,,1.0
35644,235.149,,
35645,14.978,,
35646,324.108,,1.0
35647,37.5,2.0,2.0
35648,830.3380000000001,,
35649,361.07599999999996,,
35650,119.286,,
35651,200.75900000000001,,
35652,314.96299999999997,,
35653,49.481,,
35654,57.031000000000006,,
35655,70.46300000000001,,
35656,387.283,,
35657,56.781000000000006,,
35658,58.961999999999996,,
35659,2201.415,,
35660,538.381,,
35661,516.673,,
35662,4853.553,,4.0
35663,6025.066,5.0,5.0
35664,2533.604,,
35665,1334.969,,1.0
35666,255.547,,1.0
35667,65.676,,1.0
35668,82.212,,1.0
35669,863.6260000000001,4.0,1.0
35670,1803.989,5.0,2.0
35671,14483.817,,
35672,1317.095,,1.0
35673,2558.772,,1.0
35674,10750.743,5.0,4.0
35675,7028.889,2.0,1.0
35676,53.588,,1.0
35677,946.949,,1.0
35678,6146.228,,
35679,1739.615,,
35680,544.8290000000001,5.0,4.0
35681,223.31,,
35682,160.92600000000002,5.0,1.0
35683,120.524,,
35684,532.563,,
35685,3908.869,,
35686,1055.265,,
35687,503.934,,
35688,877.063,,
35689,1887.97,,
35690,2605.183,5.0,2.0
35691,1466.48,5.0,2.0
35692,2717.882,5.0,3.0
35693,338.30699999999996,5.0,2.0
35694,453.656,5.0,3.0
35695,1043.991,5.0,4.0
35696,558.304,,
35697,5501.258000000001,,
35698,424.27099999999996,,
35699,19.413,,
35700,,,
35701,19.167,,
35702,324.807,,
35703,413.168,,
35704,1548.4229999999998,,
35705,2563.815,,
35706,2208.81,,
35707,1102.016,,
35708,2168.625,,
35709,,,
35710,,,
35711,277.79,5.0,1.0
35712,280.58099999999996,5.0,1.0
35713,948.4739999999999,,
35714,645.617,5.0,1.0
35715,874.29,5.0,1.0
35716,1688.15,5.0,1.0
35717,1714.743,5.0,1.0
35718,438.52099999999996,,
35719,1552.5320000000002,5.0,2.0
35720,4710.214,,
35721,201.46099999999998,5.0,1.0
35722,9601.302,,
35723,121.14399999999999,5.0,2.0
35724,5361.055,5.0,5.0
35725,708.257,5.0,2.0
35726,947.6469999999999,,
35727,2398.884,,
35728,5621.075,,
35729,711.8389999999999,,
35730,1770.025,,
35731,6522.435,,
35732,2145.782,5.0,1.0
35733,45.306000000000004,,
35734,1736.266,5.0,2.0
35735,1589.317,,
35736,3050.7659999999996,,
35737,,,
35738,,,
35739,,,
35740,,,
35741,1016.5830000000001,5.0,2.0
35742,,,
35743,810.2460000000001,5.0,2.0
35744,834.638,5.0,3.0
35745,,,
35746,2471.231,5.0,3.0
35747,,,
35748,,,
35749,,,
35750,195.05700000000002,,
35751,53.81,,
35752,712.569,,
35753,29.884,,
35754,219.97,,
35755,10.044,,
35756,41.065,,
35757,96.92399999999999,,
35758,274.94,,
35759,70.13,,
35760,78.593,,
35761,164.639,,
35762,380.342,,
35763,76.328,,
35764,340.27099999999996,,
35765,208.40400000000002,,
35766,75.512,,
35767,372.88599999999997,,
35768,52.852,,
35769,188.926,,
35770,1010.314,,
35771,176.685,,
35772,287.225,,
35773,,2.0,2.0
35774,,,
35775,,,
35776,,,
35777,,,
35778,,,
35779,,,
35780,,,
35781,,,
35782,,,
35783,,,
35784,,,
35785,,,
35786,,,
35787,,,
35788,,,
35789,,,
35790,,,
35791,,,
35792,,,
35793,,,
35794,,,
35795,,,
35796,,,
35797,,,
35798,,,
35799,,,
35800,,,
35801,,,
35802,,,
35803,,,
35804,,,
35805,,,
35806,,,
35807,,,
35808,,,
35809,,,
35810,,,
35811,,,
35812,,,
35813,,,
35814,,,
35815,,,
35816,,,
35817,,,
35818,,,
35819,,,
35820,,,
35821,,,
35822,,,
35823,,,
35824,,,
35825,,,
35826,,,
35827,,,
35828,,,
35829,,,
35830,,,
35831,,,
35832,,,
35833,,,
35834,,,
35835,,,
35836,,,
35837,,,
35838,,,
35839,,,
35840,,,
35841,,,
35842,,,
35843,,,
35844,,,
35845,,,
35846,,,
35847,,,
35848,,,
35849,,,
35850,,,
35851,,,
35852,,,
35853,,,
35854,,,
35855,,,
35856,,,
35857,,,
35858,,,
35859,,5.0,3.0
35860,,,
35861,,,
35862,,,
35863,,,
35864,,,
35865,,2.0,1.0
35866,,2.0,2.0
35867,,3.0,3.0
35868,,3.0,2.0
35869,,3.0,2.0
35870,,3.0,2.0
35871,,3.0,2.0
35872,,2.0,2.0
35873,,2.0,2.0
35874,,3.0,2.0
35875,,,
35876,,3.0,2.0
35877,,3.0,2.0
35878,,,
35879,,,
35880,,4.0,4.0
35881,,3.0,3.0
35882,,3.0,3.0
35883,,,
35884,,,
35885,,4.0,4.0
35886,,3.0,3.0
35887,,2.0,2.0
35888,,2.0,2.0
35889,,3.0,3.0
35890,,3.0,3.0
35891,,,
35892,,,
35893,,,
35894,,,
35895,,,
35896,,,
35897,,,
35898,,,
35899,,,
35900,,,
35901,,4.0,4.0
35902,129.892,4.0,4.0
35903,487.07599999999996,3.0,3.0
35904,223.449,3.0,3.0
35905,976.28,3.0,3.0
35906,2317.652,4.0,4.0
35907,627.811,3.0,3.0
35908,2231.243,4.0,4.0
35909,547.76,4.0,4.0
35910,1572.7,4.0,4.0
35911,459.496,4.0,4.0
35912,512.597,,
35913,963.123,,
35914,779.77,,
35915,2101.561,,
35916,1653.84,4.0,4.0
35917,1041.851,4.0,4.0
35918,642.123,3.0,3.0
35919,398.022,3.0,3.0
35920,215.28400000000002,3.0,3.0
35921,323.002,4.0,4.0
35922,1744.875,3.0,3.0
35923,302.214,3.0,3.0
35924,6683.76,4.0,4.0
35925,13172.32,4.0,4.0
35926,,4.0,4.0
35927,,,
35928,14561.388,4.0,4.0
35929,4143.548,4.0,4.0
35930,4191.865,,
35931,,,
35932,,,
35933,,,
35934,,,
35935,,,
35936,,,
35937,,,
35938,,,
35939,,,
35940,,,
35941,,,
35942,,,
35943,,,
35944,,,
35945,,,
35946,,,
35947,,,
35948,,,
35949,,,
35950,,,
35951,,,
35952,,,
35953,,,
35954,,,
35955,,,
35956,,,
35957,,,
35958,,,
35959,,,
35960,,,
35961,,,
35962,,,
35963,,,
35964,,,
35965,,,
35966,,,
35967,,,
35968,,,
35969,,,
35970,6.846,,
35971,12.512,,
35972,4.302,,
35973,7.989,,
35974,21.088,,
35975,13.31,,
35976,,,
35977,1.764,,
35978,302.135,,
35979,35.117,,
35980,129.282,,
35981,42.108999999999995,,
35982,292.086,,
35983,42.498999999999995,,
35984,34.635,,
35985,28.744,,
35986,122.87200000000001,,
35987,41.938,,
35988,63.115,,
35989,50.854,,
35990,39.506,,
35991,58.945,,
35992,65.668,,
35993,3157.0490000000004,,
35994,42.621,,
35995,41.208,,
35996,9.585,,
35997,4.604,,
35998,24.453000000000003,,
35999,156.509,,
36000,498.834,,
36001,47.821000000000005,,
36002,94.556,,
36003,14.745999999999999,,
36004,120.919,,
36005,24.151,,
36006,18.92,,
36007,112.51,,
36008,52.04600000000001,,
36009,27.933000000000003,,
36010,45.004,,
36011,2391.756,,
36012,94.46,,
36013,,,
36014,18.680999999999997,,
36015,8.625,,
36016,49.70399999999999,,
36017,,,
36018,,,
36019,14.204,,
36020,26.951999999999998,,
36021,19.873,,
36022,22.906999999999996,,
36023,16.698,,
36024,29.298000000000002,,
36025,35.221,,
36026,3.827,,
36027,,,
36028,,,
36029,,,
36030,,,
36031,,,
36032,,,
36033,,,
36034,,,
36035,53.265,,
36036,1.662,,
36037,,,
36038,,,
36039,112.37299999999999,,
36040,3174.583,,
36041,4.628,,
36042,,,
36043,,,
36044,25.885,,
36045,44.887,,
36046,19.734,,
36047,30.375999999999998,,
36048,175.044,,
36049,54.513999999999996,,
36050,91.50200000000001,,
36051,19.166,,
36052,15.34,,
36053,59.42100000000001,,
36054,66.02,,
36055,28.038,,
36056,64.5,,
36057,96.161,,
36058,,,
36059,35.534,,
36060,30.56,,
36061,373.63199999999995,,
36062,46.582,,
36063,18.072,,
36064,77.531,,
36065,83.084,,
36066,18.256,,
36067,,,
36068,,,
36069,,,
36070,67.66199999999999,,
36071,27.263,,
36072,64.84899999999999,,
36073,,,
36074,55.251999999999995,,
36075,,,
36076,103.569,,
36077,34.749,,
36078,,,
36079,5521.73,,
36080,3883.702,1.0,1.0
36081,196.22099999999998,1.0,1.0
36082,264.651,1.0,1.0
36083,64.081,,
36084,558.0509999999999,2.0,2.0
36085,69.914,1.0,
36086,381.17800000000005,1.0,1.0
36087,307.721,2.0,1.0
36088,746.96,2.0,1.0
36089,458.884,2.0,1.0
36090,230.794,2.0,1.0
36091,2260.743,2.0,2.0
36092,199.832,,
36093,288.683,,
36094,168.003,,
36095,1711.88,2.0,2.0
36096,577.4119999999999,2.0,2.0
36097,605.11,2.0,2.0
36098,157.725,1.0,1.0
36099,692.252,2.0,2.0
36100,1600.764,3.0,3.0
36101,812.7860000000001,,
36102,577.326,,
36103,3915.7059999999997,,
36104,302.134,2.0,1.0
36105,79.344,,
36106,186.71,2.0,1.0
36107,320.972,,
36108,1390.129,1.0,1.0
36109,545.993,1.0,1.0
36110,920.2719999999999,2.0,2.0
36111,734.944,1.0,1.0
36112,409.73800000000006,2.0,2.0
36113,468.07,2.0,2.0
36114,700.044,,
36115,2313.42,,
36116,41.333999999999996,,
36117,480.159,,
36118,6315.045,2.0,4.0
36119,4567.1140000000005,2.0,4.0
36120,872.164,2.0,2.0
36121,6367.146,3.0,4.0
36122,99.51,,
36123,657.4830000000001,,
36124,194.175,,
36125,164.09799999999998,,
36126,,,
36127,248.176,,
36128,409.051,,
36129,452.85900000000004,,
36130,1002.075,,
36131,420.759,,
36132,175.49099999999999,2.0,1.0
36133,644.029,3.0,2.0
36134,1316.671,3.0,2.0
36135,421.892,,
36136,490.86300000000006,,
36137,822.4960000000001,,
36138,867.811,,
36139,93.471,,
36140,206.577,,
36141,182.47799999999998,,
36142,242.69099999999997,,
36143,574.238,,
36144,5217.015,,
36145,2333.884,3.0,3.0
36146,900.1160000000001,2.0,2.0
36147,268.014,2.0,2.0
36148,7508.701999999999,,
36149,1028.56,,
36150,5061.237,,
36151,108.48700000000001,1.0,1.0
36152,151.931,1.0,1.0
36153,203.192,1.0,1.0
36154,876.0060000000001,1.0,3.0
36155,799.701,1.0,2.0
36156,1712.4620000000002,4.0,4.0
36157,777.54,3.0,3.0
36158,3302.1259999999997,,
36159,4770.492,,
36160,,,
36161,,,
36162,,,
36163,,,
36164,,,
36165,,,
36166,,,
36167,,,
36168,,,
36169,,,
36170,,,
36171,,,
36172,,,
36173,,,
36174,,,
36175,,,
36176,,,
36177,,,
36178,,,
36179,,,
36180,,,
36181,,,
36182,,,
36183,,,
36184,,,
36185,,,
36186,,,
36187,,,
36188,,,
36189,,,
36190,,,
36191,,,
36192,,,
36193,,,
36194,,,
36195,,,
36196,,,
36197,,2.0,1.0
36198,,2.0,1.0
36199,,2.0,1.0
36200,,4.0,1.0
36201,,1.0,1.0
36202,,1.0,1.0
36203,,1.0,1.0
36204,,1.0,1.0
36205,,1.0,1.0
36206,,2.0,1.0
36207,,1.0,1.0
36208,,1.0,1.0
36209,,1.0,1.0
36210,,3.0,2.0
36211,,1.0,1.0
36212,,1.0,1.0
36213,,4.0,3.0
36214,,1.0,1.0
36215,,,
36216,,,
36217,,1.0,1.0
36218,,,
36219,,,
36220,,,
36221,,,
36222,,,
36223,,,
36224,,,
36225,,,
36226,,,
36227,,,
36228,,,1.0
36229,,,
36230,,,
36231,,,
36232,,,
36233,,,
36234,,,
36235,,,
36236,,,
36237,,,
36238,,,
36239,,,
36240,,,
36241,,,
36242,,,
36243,,,
36244,,,
36245,,,
36246,300.89799999999997,1.0,1.0
36247,383.61800000000005,1.0,1.0
36248,98.211,1.0,1.0
36249,17.474,1.0,1.0
36250,86.133,,
36251,58.955,1.0,1.0
36252,73.175,,
36253,77.259,1.0,1.0
36254,141.335,1.0,1.0
36255,1675.132,1.0,1.0
36256,344.631,1.0,1.0
36257,183.69,1.0,1.0
36258,1979.4489999999998,2.0,3.0
36259,231.763,1.0,1.0
36260,,3.0,4.0
36261,,,
36262,,,
36263,,,
36264,,,
36265,,,
36266,,,
36267,,,
36268,,,
36269,,1.0,1.0
36270,,,
36271,,,
36272,,,
36273,,,
36274,,,
36275,,1.0,1.0
36276,,1.0,1.0
36277,,2.0,1.0
36278,,1.0,1.0
36279,,,
36280,,,
36281,,,
36282,,,
36283,,,
36284,,,
36285,,,
36286,,,
36287,,,
36288,,,
36289,,,
36290,,,
36291,,,
36292,,,
36293,,,
36294,,,
36295,,,
36296,,,
36297,,,
36298,,,
36299,,,
36300,20.423,,1.0
36301,120.664,1.0,1.0
36302,71.715,1.0,1.0
36303,20.175,1.0,1.0
36304,161.389,1.0,1.0
36305,7.922999999999999,1.0,1.0
36306,55.063,1.0,1.0
36307,141.594,1.0,1.0
36308,136.029,1.0,1.0
36309,102.522,1.0,1.0
36310,44.391999999999996,1.0,1.0
36311,282.60900000000004,1.0,1.0
36312,378.44199999999995,1.0,1.0
36313,177.963,1.0,1.0
36314,151.127,1.0,1.0
36315,115.37799999999999,1.0,1.0
36316,227.50099999999998,1.0,1.0
36317,359.42,1.0,1.0
36318,125.49700000000001,1.0,1.0
36319,397.296,1.0,1.0
36320,988.5169999999999,2.0,2.0
36321,225.666,1.0,1.0
36322,288.64,1.0,1.0
36323,2350.095,2.0,3.0
36324,166.73,1.0,1.0
36325,30.72,1.0,1.0
36326,63.733000000000004,1.0,1.0
36327,41.086000000000006,1.0,1.0
36328,93.137,1.0,1.0
36329,238.59400000000002,1.0,1.0
36330,650.753,1.0,1.0
36331,255.105,1.0,1.0
36332,126.572,1.0,1.0
36333,171.051,1.0,1.0
36334,253.04,1.0,1.0
36335,1594.408,1.0,1.0
36336,32.828,1.0,1.0
36337,128.563,1.0,1.0
36338,675.765,1.0,1.0
36339,2607.9629999999997,,
36340,396.30400000000003,,
36341,3307.55,,
36342,23.414,1.0,1.0
36343,37.385999999999996,1.0,1.0
36344,160.595,1.0,1.0
36345,88.59,1.0,1.0
36346,149.784,1.0,1.0
36347,95.31299999999999,1.0,1.0
36348,138.773,1.0,1.0
36349,204.637,1.0,1.0
36350,203.90900000000002,1.0,1.0
36351,351.795,1.0,1.0
36352,217.96900000000002,1.0,1.0
36353,488.215,1.0,1.0
36354,642.984,1.0,1.0
36355,59.339,1.0,1.0
36356,341.962,1.0,1.0
36357,315.026,1.0,1.0
36358,244.69099999999997,1.0,1.0
36359,24.794,1.0,1.0
36360,191.96200000000002,1.0,1.0
36361,48.242,1.0,1.0
36362,123.55799999999999,1.0,1.0
36363,78.346,1.0,1.0
